card_id,card_index,card_brand,card_type,has_chip,cards_issued,credit_limit,year_pin_last_changed,card_on_dark_web,expire_month,expire_year,opening_month,opening_year,user_id,card_last4
5788,0,Visa,Credit,YES,2,15500.0,2013,No,05,2002,03,1999,1885,7309
5789,1,Mastercard,Debit,YES,2,23154.0,2012,No,05,2022,07,2004,1885,9479
5790,2,Mastercard,Debit,YES,2,8747.0,2009,No,03,2012,03,2009,1885,1063
5791,3,Mastercard,Debit,YES,1,25059.0,2011,No,09,2024,05,2011,1885,1370
5792,0,Mastercard,Credit,YES,2,14200.0,2010,No,04,2018,03,2004,1886,9565
5793,1,Visa,Debit,YES,2,18888.0,2014,No,01,2024,01,2006,1886,5321
5794,2,Mastercard,Debit,NO,2,3099.0,2013,No,10,2023,02,2005,1886,9748
5795,3,Mastercard,Debit,YES,2,10656.0,2011,No,11,2021,09,2004,1886,6941
5796,4,Mastercard,Debit,YES,2,12698.0,2010,No,06,2012,06,2005,1886,4759
5797,0,Visa,Credit,YES,1,10200.0,2012,No,09,2022,08,2008,1887,5254
5798,1,Visa,Credit,YES,2,10100.0,2014,No,04,2015,08,2014,1887,8340
5799,2,Visa,Credit,YES,1,10700.0,2013,No,01,2021,06,2009,1887,4975
5800,3,Amex,Credit,YES,2,6100.0,2008,No,06,2012,02,2007,1887,7815
5801,4,Visa,Credit,YES,2,8800.0,2014,No,10,2023,04,2005,1887,9365
5802,0,Mastercard,Debit,YES,1,21280.0,2018,No,01,2020,06,2018,1888,0269
5803,1,Mastercard,Debit (Prepaid),YES,1,111.0,2010,No,03,2023,11,2000,1888,6757
5804,2,Visa,Debit,YES,1,26608.0,2009,No,01,2024,05,2009,1888,1165
5805,3,Visa,Debit,YES,2,37619.0,2016,No,03,2022,11,2016,1888,6581
5806,0,Mastercard,Debit,YES,1,25422.0,2008,No,09,2020,06,2002,1889,9038
5807,0,Visa,Debit,YES,2,16053.0,2014,No,12,2020,10,2014,1890,6288
5808,1,Amex,Credit,YES,1,8400.0,2014,No,07,2022,03,2001,1890,8890
5809,2,Mastercard,Debit,YES,1,14385.0,2012,No,09,2021,07,2010,1890,7206
5810,3,Mastercard,Debit,YES,2,1607.0,2011,No,12,2020,10,2009,1890,8234
5811,4,Mastercard,Debit (Prepaid),YES,2,51.0,2007,No,12,2015,03,2005,1890,0837
5812,5,Visa,Debit,YES,2,5646.0,2019,No,09,2023,06,2007,1890,4320
5813,0,Visa,Debit,YES,1,20887.0,2008,No,10,2021,08,2008,1891,4238
5814,1,Amex,Credit,YES,1,9500.0,2005,No,08,2022,06,2005,1891,7034
5815,2,Visa,Debit,YES,2,8960.0,2014,No,08,2024,07,2008,1891,9282
5816,0,Mastercard,Debit,YES,2,15822.0,2013,No,05,2022,07,2013,1892,6429
5817,1,Mastercard,Debit,YES,1,17057.0,2013,No,08,2023,12,2013,1892,2493
5818,2,Mastercard,Credit,YES,2,14500.0,2019,No,04,2021,03,2005,1892,2795
5819,0,Mastercard,Debit,YES,2,14146.0,2020,No,01,2023,01,2020,1893,3604
5820,1,Mastercard,Debit,YES,1,22392.0,2020,No,03,2020,01,2020,1893,6050
5821,0,Mastercard,Debit,YES,2,21084.0,2015,No,09,2013,12,2009,1894,7121
5822,1,Mastercard,Debit,YES,2,11889.0,2014,No,03,2024,05,2002,1894,1971
5823,0,Mastercard,Credit,YES,1,8600.0,2006,No,10,2009,11,2005,1895,7697
5824,1,Visa,Debit,YES,1,1740.0,2010,No,09,2023,08,2010,1895,4208
5825,2,Mastercard,Debit,YES,1,16908.0,2013,No,06,2022,09,2001,1895,5012
5826,3,Mastercard,Debit,YES,1,15591.0,2012,No,07,2022,05,2001,1895,0839
5827,4,Mastercard,Debit,YES,2,20974.0,2007,No,05,2008,07,2006,1895,9584
5828,5,Mastercard,Credit,YES,1,7200.0,2020,No,05,2022,01,2020,1895,4741
5829,6,Amex,Credit,NO,1,8500.0,2010,No,02,2024,04,2009,1895,9805
5830,0,Mastercard,Debit,YES,1,28666.0,2010,No,08,2022,08,2004,1896,0390
5831,1,Mastercard,Debit,NO,2,24334.0,2020,No,02,2022,01,2020,1896,2414
5832,2,Amex,Credit,YES,2,13100.0,2013,No,02,2020,05,2007,1896,2228
5833,3,Mastercard,Debit (Prepaid),YES,2,53.0,2012,No,01,2011,09,2008,1896,3509
5834,4,Mastercard,Debit,YES,1,16898.0,2013,No,11,2021,05,2006,1896,2938
5835,5,Amex,Credit,YES,2,9600.0,2008,No,02,2021,10,2007,1896,8136
5836,0,Amex,Credit,YES,2,6800.0,2010,No,04,2005,04,2004,1897,1613
5837,1,Amex,Credit,YES,2,9900.0,2006,No,10,2024,06,2001,1897,0364
5838,2,Mastercard,Debit (Prepaid),YES,2,52.0,2011,No,08,2018,01,2008,1897,8128
5839,0,Mastercard,Credit,YES,2,19600.0,2013,No,08,2020,12,2001,1898,3287
5840,1,Visa,Credit,YES,2,19300.0,2010,No,10,2022,03,2010,1898,0594
5841,2,Visa,Debit,YES,1,42253.0,2020,No,10,2020,02,2020,1898,4669
5842,3,Mastercard,Debit,YES,1,21997.0,2011,No,06,2023,01,2009,1898,9152
5843,0,Visa,Debit,YES,2,20902.0,2015,No,02,2020,10,2008,1899,4802
5844,1,Visa,Debit,YES,2,2284.0,2017,No,01,2021,02,2004,1899,6819
5845,0,Visa,Credit,YES,1,19800.0,2020,No,03,2022,02,2020,1900,3674
5846,1,Mastercard,Debit,YES,1,18364.0,2020,No,06,2020,01,2020,1900,9521
5847,0,Amex,Credit,YES,1,6500.0,2016,No,05,2018,12,2005,1901,7525
5848,1,Mastercard,Debit,YES,2,1200.0,2010,No,05,2024,11,2010,1901,3528
5849,2,Visa,Credit,YES,1,6300.0,2015,No,07,2022,05,2015,1901,6812
5850,3,Visa,Debit,YES,1,13496.0,2020,No,08,2024,02,2020,1901,6695
5851,4,Visa,Debit,NO,2,10636.0,2017,No,03,2022,06,2017,1901,9860
5852,5,Visa,Credit,YES,1,7000.0,2018,No,02,2020,01,2006,1901,9173
5853,0,Discover,Credit,YES,2,10000.0,2020,No,10,2022,02,2020,1902,4995
5854,1,Visa,Credit,YES,2,5700.0,2015,No,02,2020,08,2015,1902,9417
5855,0,Visa,Debit,YES,1,9845.0,2020,No,02,2020,01,2020,1903,7927
5856,1,Mastercard,Debit,YES,2,13597.0,2020,No,01,2024,01,2020,1903,7710
5857,0,Mastercard,Credit,YES,1,10300.0,2017,No,10,2015,07,2001,1904,1831
5858,1,Mastercard,Debit,YES,2,17775.0,2008,No,09,2007,09,2000,1904,0781
5859,2,Mastercard,Debit,YES,2,6056.0,2011,No,07,2021,07,2011,1904,3249
5860,3,Visa,Debit,YES,1,1736.0,2012,No,08,2020,06,2003,1904,8194
5861,4,Mastercard,Debit,YES,1,20573.0,2014,No,05,2022,12,2006,1904,0623
5862,0,Discover,Credit,YES,1,18400.0,2011,No,12,2024,12,2011,1905,9968
5863,1,Mastercard,Debit,YES,2,12610.0,2007,No,07,2024,10,2001,1905,5557
5864,2,Mastercard,Debit,YES,2,10471.0,2010,No,08,2020,01,2008,1905,6293
5865,3,Amex,Credit,YES,2,25100.0,2010,No,02,2023,06,2010,1905,5986
5866,0,Mastercard,Credit,YES,2,10200.0,2020,No,03,2022,01,2020,1906,1656
5867,1,Mastercard,Debit,NO,1,13460.0,2016,No,09,2022,08,2016,1906,2193
5868,0,Visa,Debit,NO,1,9765.0,2020,No,04,2022,02,2020,1907,4453
5869,1,Mastercard,Credit,YES,1,5900.0,2020,No,09,2023,01,2020,1907,0087
5870,2,Mastercard,Debit (Prepaid),YES,1,62.0,2020,No,09,2021,02,2020,1907,7986
5871,0,Mastercard,Debit,YES,1,10673.0,2020,No,03,2020,01,2020,1908,6149
5872,1,Mastercard,Debit,NO,2,14959.0,2013,No,11,2023,12,2010,1908,9285
5873,2,Visa,Debit,YES,2,4924.0,2013,No,10,2015,05,2009,1908,4468
5874,0,Visa,Credit,YES,1,12900.0,2010,No,06,2020,11,2008,1909,8180
5875,1,Amex,Credit,YES,2,4300.0,2013,No,03,2021,05,2013,1909,3195
5876,2,Mastercard,Debit,YES,2,16134.0,2010,No,07,2024,08,2007,1909,6263
5877,3,Visa,Credit,YES,2,7900.0,2006,No,07,2023,07,2005,1909,6481
5878,0,Visa,Debit,YES,1,15204.0,2014,No,11,2020,04,2014,1910,5368
5879,1,Mastercard,Debit,YES,2,12282.0,2020,No,10,2022,02,2020,1910,9382
5880,2,Mastercard,Debit (Prepaid),YES,1,79.0,2017,No,03,2020,09,2017,1910,3449
5881,0,Mastercard,Debit,YES,2,22679.0,2010,No,02,2015,05,2010,1911,0452
5882,1,Visa,Credit,YES,1,5500.0,2020,No,02,2020,01,2020,1911,8044
5883,2,Mastercard,Credit,YES,1,8400.0,2013,No,12,2012,02,2010,1911,2753
5884,0,Discover,Credit,YES,2,6900.0,2015,No,06,2022,02,2010,1912,9645
5885,1,Visa,Debit,YES,1,14217.0,2013,No,08,2022,05,1997,1912,8652
5886,2,Mastercard,Debit,YES,1,9226.0,2015,No,02,2024,08,1997,1912,2182
5887,3,Discover,Credit,YES,2,4000.0,2008,No,02,2020,07,2008,1912,6582
5888,4,Visa,Credit,YES,2,10600.0,2015,No,05,2024,01,2006,1912,5850
5889,0,Mastercard,Debit (Prepaid),YES,1,69.0,2020,No,04,2020,01,2020,1913,3806
5890,1,Mastercard,Debit,NO,2,10964.0,2020,No,11,2024,01,2020,1913,4292
5891,2,Mastercard,Debit,NO,1,8651.0,2020,No,07,2023,02,2020,1913,0864
5892,3,Mastercard,Debit,YES,1,9800.0,2014,No,07,2017,05,2014,1913,2893
5893,0,Visa,Credit,YES,2,9200.0,2009,No,06,2019,06,2009,1914,0248
5894,1,Visa,Debit,YES,1,17231.0,2008,No,08,2021,01,2008,1914,3753
5895,0,Visa,Debit,YES,2,21782.0,2020,No,05,2022,01,2020,1915,3564
5896,0,Visa,Debit,YES,1,16736.0,2020,No,01,2020,01,2020,1916,3986
5897,1,Mastercard,Debit,YES,1,16986.0,2020,No,04,2023,02,2020,1916,2827
5898,0,Mastercard,Debit,YES,2,5521.0,2015,No,04,2024,04,2008,1917,3321
5899,0,Visa,Debit,YES,2,27776.0,2009,No,01,2023,03,2005,1918,0689
5900,1,Amex,Credit,YES,1,10800.0,2012,No,05,2021,12,2002,1918,2121
5901,2,Mastercard,Credit,YES,1,4300.0,2015,No,05,2016,06,2015,1918,2936
5902,3,Mastercard,Credit,YES,1,11300.0,2010,No,10,2020,12,2000,1918,4597
5903,0,Mastercard,Debit,YES,1,31164.0,2020,No,05,2023,02,2020,1919,0951
5904,1,Amex,Credit,YES,1,13900.0,2003,No,08,2020,10,2003,1919,4393
5905,2,Visa,Debit,YES,2,23834.0,2014,No,11,2023,04,2001,1919,3576
5906,0,Visa,Debit,YES,1,9599.0,2010,No,11,2021,11,2010,1920,5625
5907,1,Visa,Debit,YES,1,8177.0,2013,No,09,2021,07,2013,1920,1808
5908,2,Amex,Credit,YES,1,6100.0,2019,No,01,2015,02,2008,1920,8882
5909,3,Mastercard,Debit,YES,2,3658.0,2016,No,07,2020,10,2010,1920,7516
5910,0,Visa,Credit,YES,2,8100.0,2015,No,08,2022,09,2009,1921,0514
5911,1,Mastercard,Credit,YES,2,7900.0,2009,No,04,2005,05,2004,1921,0046
5912,2,Mastercard,Debit (Prepaid),YES,2,57.0,2020,No,05,2024,02,2020,1921,0711
5913,3,Mastercard,Debit,YES,1,12170.0,2017,No,08,2020,07,2017,1921,5482
5914,4,Amex,Credit,YES,2,10400.0,2009,No,09,2024,11,2007,1921,4644
5915,0,Mastercard,Credit,YES,1,12000.0,2009,No,12,2024,12,2007,1922,0953
5916,1,Visa,Credit,YES,2,16600.0,2010,No,10,2022,02,2010,1922,4368
5917,2,Mastercard,Debit,NO,1,13900.0,2012,No,05,2023,03,2012,1922,8999
5918,0,Mastercard,Debit,NO,2,11817.0,2009,No,01,2019,05,2006,1923,2267
5919,1,Visa,Debit,YES,1,1433.0,2010,No,05,2015,03,2010,1923,5135
5920,2,Mastercard,Debit,YES,1,11982.0,2013,No,07,2022,01,2009,1923,2550
5921,3,Mastercard,Debit,YES,1,5440.0,2010,No,09,2022,04,2010,1923,5028
5922,0,Visa,Debit,YES,1,32269.0,2014,No,10,2020,05,2014,1924,9978
5923,1,Mastercard,Debit (Prepaid),YES,1,68.0,2011,No,07,2010,06,2010,1924,6267
5924,2,Mastercard,Debit,YES,2,25390.0,2011,No,08,2022,04,2011,1924,4506
5925,0,Mastercard,Debit (Prepaid),YES,2,73.0,2020,No,09,2021,01,2020,1925,7306
5926,0,Mastercard,Debit,YES,1,14895.0,2020,No,01,2021,02,2020,1926,5840
5927,1,Visa,Credit,YES,2,7100.0,2020,No,11,2022,02,2020,1926,4250
5928,0,Mastercard,Debit,YES,1,12829.0,2020,No,02,2020,02,2020,1927,9461
5929,1,Mastercard,Debit,YES,1,19508.0,2012,No,07,2024,07,2012,1927,7560
5930,2,Visa,Credit,YES,1,12700.0,2015,No,05,2021,09,2009,1927,7471
5931,3,Amex,Credit,YES,1,13700.0,2020,No,02,2020,01,2020,1927,6959
5932,4,Mastercard,Debit,YES,1,26467.0,2007,No,09,2022,03,2005,1927,5889
5933,5,Visa,Debit,YES,2,25059.0,2011,No,12,2011,12,2011,1927,4772
5934,6,Visa,Debit,YES,2,17403.0,2010,No,09,2021,05,2007,1927,0434
5935,0,Visa,Credit,YES,2,7400.0,2014,No,07,2024,01,2014,1928,8188
5936,1,Amex,Credit,YES,2,14300.0,2012,No,07,2020,05,2008,1928,5965
5937,2,Mastercard,Debit,YES,2,8262.0,2018,No,10,2024,09,2003,1928,6048
5938,3,Visa,Credit,YES,1,7700.0,2014,No,04,2018,08,2014,1928,4307
5939,0,Visa,Debit (Prepaid),YES,2,37.0,2020,No,06,2020,01,2020,1929,4576
5940,0,Visa,Debit,NO,1,13767.0,2012,No,11,2015,10,2012,1930,3365
5941,1,Visa,Debit (Prepaid),YES,1,90.0,2014,No,05,2020,01,2014,1930,2737
5942,2,Mastercard,Debit,YES,2,11408.0,2010,No,05,2006,04,2003,1930,7150
5943,0,Visa,Credit,YES,2,2400.0,2014,No,04,2020,03,2014,1931,1503
5944,1,Visa,Credit,YES,2,18600.0,2011,No,11,2024,02,2008,1931,1481
5945,2,Mastercard,Debit,YES,2,15422.0,2009,No,02,2024,12,1999,1931,8396
5946,0,Visa,Debit,YES,2,19575.0,2009,No,11,2024,09,2009,1932,1346
5947,1,Visa,Debit (Prepaid),YES,2,62.0,2011,No,10,2020,04,2011,1932,2409
5948,2,Mastercard,Credit,NO,1,10800.0,2009,No,02,2018,05,2007,1932,4871
5949,3,Amex,Credit,YES,2,12400.0,2010,No,07,2013,12,2008,1932,7599
5950,4,Visa,Debit,YES,1,30314.0,2007,No,11,2022,10,2005,1932,4202
5951,5,Mastercard,Debit,YES,1,16317.0,2010,No,11,2020,04,2008,1932,9013
5952,6,Visa,Debit,YES,1,26033.0,2012,No,01,2023,09,2012,1932,2036
5953,7,Visa,Credit,NO,1,11600.0,2008,No,04,2023,11,2004,1932,7551
5954,0,Discover,Credit,YES,2,14800.0,2011,No,03,2022,12,2010,1933,5569
5955,1,Mastercard,Debit,YES,2,4183.0,2010,No,09,2024,09,2010,1933,9231
5956,2,Mastercard,Debit,YES,1,6732.0,2010,No,03,2024,02,2010,1933,4789
5957,0,Amex,Credit,YES,1,8200.0,2013,No,08,2021,06,2009,1934,3806
5958,1,Mastercard,Debit,NO,2,1726.0,2014,No,02,2024,11,2009,1934,0626
5959,2,Visa,Debit,NO,2,20318.0,2015,No,06,2020,05,1996,1934,4914
5960,3,Mastercard,Debit (Prepaid),YES,2,42.0,2017,No,09,2023,07,2008,1934,4244
5961,0,Mastercard,Debit,YES,1,18654.0,2013,No,09,2020,08,2013,1935,8270
5962,1,Mastercard,Debit,YES,1,11219.0,2010,No,08,2023,09,2000,1935,2978
5963,2,Mastercard,Debit,YES,1,11143.0,2015,No,11,2018,04,2015,1935,4310
5964,3,Visa,Credit,NO,1,6900.0,2012,No,05,2022,07,2009,1935,3967
5965,4,Mastercard,Debit,YES,2,12861.0,2008,No,04,2019,01,2004,1935,0778
5966,0,Mastercard,Debit,YES,1,12801.0,2011,No,01,2021,07,2007,1936,7681
5967,1,Visa,Credit,YES,2,6300.0,2020,No,03,2024,02,2020,1936,3895
5968,0,Amex,Credit,YES,1,12900.0,2020,No,07,2022,01,2020,1937,8264
5969,1,Amex,Credit,YES,2,12800.0,2020,No,04,2022,01,2020,1937,9905
5970,0,Mastercard,Debit,YES,2,3861.0,2020,No,02,2020,01,2020,1938,8362
5971,1,Visa,Debit,YES,2,8024.0,2011,No,08,2007,11,2005,1938,4371
5972,2,Visa,Debit,YES,2,16452.0,2020,No,02,2020,02,2020,1938,6656
5973,0,Mastercard,Debit,YES,1,24326.0,2011,No,12,2020,05,2011,1939,2429
5974,1,Discover,Credit,YES,2,9600.0,2012,No,04,2017,02,2007,1939,9457
5975,2,Mastercard,Credit,YES,2,5400.0,2010,No,11,2020,07,2009,1939,4456
5976,3,Visa,Debit,YES,1,26158.0,2011,No,12,2014,09,2011,1939,4430
5977,4,Mastercard,Debit (Prepaid),YES,1,65.0,2009,No,12,2023,01,2009,1939,0457
5978,5,Visa,Debit,YES,1,24674.0,2010,No,07,2024,12,2008,1939,0284
5979,6,Visa,Debit,NO,1,14484.0,2012,No,11,2022,06,2012,1939,8408
5980,0,Mastercard,Debit,YES,1,20765.0,2014,No,01,2021,07,2010,1940,4167
5981,1,Mastercard,Credit,YES,2,17100.0,2016,No,04,2021,12,2016,1940,1911
5982,0,Mastercard,Credit,YES,1,3600.0,2009,No,02,2022,09,2009,1941,0807
5983,0,Mastercard,Debit,YES,1,14139.0,2020,No,03,2023,01,2020,1942,8192
5984,0,Visa,Credit,YES,1,10600.0,2020,No,04,2024,01,2020,1943,8312
5985,1,Mastercard,Debit,YES,1,22844.0,2020,No,01,2020,01,2020,1943,1834
5986,2,Mastercard,Debit,YES,1,15212.0,2020,No,03,2020,01,2020,1943,6969
5987,3,Discover,Credit,YES,2,17300.0,2020,No,05,2022,02,2020,1943,0596
5988,0,Mastercard,Debit,YES,2,13088.0,2020,No,10,2022,01,2020,1944,2805
5989,1,Amex,Credit,YES,1,5700.0,2020,No,01,2020,01,2020,1944,7923
5990,2,Mastercard,Debit,YES,1,19294.0,2020,No,02,2020,02,2020,1944,8127
5991,0,Mastercard,Debit,YES,2,8876.0,2020,No,01,2020,01,2020,1945,6520
5992,0,Visa,Debit,YES,1,9922.0,2011,No,12,2013,10,2006,1946,2529
5993,1,Visa,Debit,YES,1,14514.0,2015,No,11,2024,11,2015,1946,7542
5994,2,Visa,Debit,NO,1,14464.0,2008,No,01,2023,04,2007,1946,0069
5995,3,Mastercard,Credit,YES,1,10600.0,2009,No,01,2021,11,2005,1946,4217
5996,0,Mastercard,Credit,NO,1,5900.0,2011,No,09,2018,09,2010,1947,2775
5997,1,Mastercard,Debit,YES,2,5082.0,2009,No,10,2024,08,2008,1947,6379
5998,2,Visa,Debit,NO,1,7003.0,2012,No,05,2016,03,2006,1947,4773
5999,3,Mastercard,Debit,YES,2,7364.0,2009,No,07,2024,04,2004,1947,2419
6000,4,Mastercard,Debit,YES,1,9513.0,2009,No,12,2020,12,2009,1947,9909
6001,0,Mastercard,Debit,YES,2,17063.0,2020,No,04,2024,01,2020,1948,1755
6002,0,Mastercard,Credit,YES,2,5700.0,2016,No,02,2020,12,2016,1949,6890
6003,1,Visa,Credit,YES,1,8600.0,2009,No,03,2023,11,2004,1949,2199
6004,2,Mastercard,Debit,YES,1,12586.0,2010,No,05,2024,04,2009,1949,9086
6005,0,Mastercard,Debit,YES,1,36967.0,2020,No,02,2020,02,2020,1950,3563
6006,1,Mastercard,Debit,YES,2,28458.0,2020,No,02,2020,02,2020,1950,0180
6007,0,Mastercard,Credit,YES,2,5500.0,2009,No,10,2020,05,2009,1951,3073
6008,1,Visa,Debit,YES,1,26222.0,2010,No,10,2022,10,2010,1951,1598
6009,0,Mastercard,Debit,YES,2,21802.0,2011,No,12,2023,09,2011,1952,1714
6010,1,Amex,Credit,YES,2,13100.0,2011,No,02,2021,06,2011,1952,4707
6011,2,Mastercard,Debit,YES,2,17079.0,2012,No,11,2021,11,2012,1952,2609
6012,0,Visa,Credit,YES,2,31500.0,2008,No,12,2020,10,2008,1953,7905
6013,1,Mastercard,Debit,YES,1,51412.0,2008,No,02,2024,08,1997,1953,7648
6014,0,Visa,Credit,YES,1,0.0,2009,No,05,2019,05,2009,1954,2818
6015,0,Mastercard,Debit,YES,2,13746.0,2007,No,06,2021,03,2005,1955,9921
6016,0,Visa,Debit,YES,1,30023.0,2015,No,03,2022,12,2015,1956,0141
6017,1,Visa,Credit,YES,2,14300.0,2009,No,04,2024,03,2000,1956,3207
6018,0,Visa,Debit,YES,1,18137.0,2011,No,02,2023,12,2008,1957,3032
6019,1,Amex,Credit,YES,3,10700.0,2020,No,08,2020,01,2020,1957,6636
6020,2,Mastercard,Credit,YES,1,10000.0,2015,No,12,2021,01,2015,1957,3910
6021,0,Visa,Debit (Prepaid),YES,2,82.0,2020,No,03,2024,02,2020,1958,0275
6022,0,Mastercard,Debit,YES,1,15976.0,2012,No,06,2021,04,2012,1959,1003
6023,1,Mastercard,Debit,YES,1,34560.0,2011,No,03,2023,10,2003,1959,5949
6024,2,Visa,Credit,YES,1,18600.0,2013,No,07,2020,03,2009,1959,1975
6025,3,Mastercard,Debit (Prepaid),YES,1,65.0,2014,No,05,2020,04,2001,1959,4446
6026,4,Visa,Debit,YES,1,15374.0,2016,No,03,2022,10,2004,1959,6148
6027,0,Visa,Credit,YES,1,16700.0,2020,No,09,2022,02,2020,1960,5404
6028,1,Mastercard,Debit,NO,1,20534.0,2020,No,07,2023,01,2020,1960,9120
6029,0,Mastercard,Debit,YES,2,24939.0,2020,No,12,2024,01,2020,1961,4269
6030,1,Mastercard,Credit,YES,1,15200.0,2020,No,04,2020,01,2020,1961,6453
6031,0,Visa,Credit,YES,2,13700.0,2012,No,07,2014,04,2002,1962,4202
6032,1,Mastercard,Debit,YES,2,7949.0,2010,No,02,2023,12,2007,1962,3168
6033,2,Discover,Credit,YES,1,9300.0,2020,No,04,2020,01,2020,1962,4912
6034,3,Mastercard,Debit,YES,1,21862.0,2011,No,06,2023,08,2011,1962,2977
6035,4,Mastercard,Debit,NO,2,15988.0,2017,No,04,2020,06,2017,1962,2541
6036,5,Mastercard,Debit,NO,1,17112.0,2012,No,12,2014,09,2012,1962,8846
6037,6,Mastercard,Debit,YES,1,27063.0,2013,No,10,2024,11,2013,1962,6517
6038,7,Mastercard,Debit,YES,2,24656.0,2008,No,04,2021,11,2007,1962,9037
6039,0,Visa,Debit,YES,2,1436.0,2005,No,04,2022,02,2005,1963,7550
6040,0,Visa,Credit,YES,1,18700.0,2010,No,07,2014,11,2000,1964,4627
6041,1,Visa,Debit,YES,1,8420.0,2012,No,02,2011,11,2008,1964,6189
6042,2,Mastercard,Debit (Prepaid),YES,1,35.0,2010,No,10,2022,10,2010,1964,9395
6043,0,Mastercard,Debit,YES,1,22995.0,2014,No,12,2022,08,2014,1965,4585
6044,1,Visa,Debit,YES,1,37620.0,2011,No,07,2023,06,2011,1965,0998
6045,2,Visa,Debit,YES,1,18220.0,2011,No,12,2018,03,2010,1965,4284
6046,3,Amex,Credit,YES,1,11100.0,2016,No,01,2022,06,2008,1965,6905
6047,0,Mastercard,Debit (Prepaid),YES,1,76.0,2008,No,04,2017,04,2008,1966,2231
6048,1,Mastercard,Debit,YES,1,47183.0,2014,No,10,2021,01,2014,1966,4489
6049,2,Mastercard,Debit,YES,2,44912.0,2020,No,02,2024,02,2020,1966,8319
6050,0,Visa,Debit,YES,1,7721.0,2010,No,02,2023,07,2010,1967,6573
6051,0,Visa,Credit,NO,2,23400.0,2020,No,11,2023,01,2020,1968,0460
6052,1,Visa,Debit,YES,1,12039.0,2020,No,06,2023,01,2020,1968,4882
6053,2,Visa,Debit,YES,2,10971.0,2020,No,03,2020,02,2020,1968,6885
6054,3,Mastercard,Debit,YES,2,14570.0,2020,No,02,2022,01,2020,1968,0481
6055,4,Visa,Debit,YES,2,12195.0,2020,No,10,2022,01,2020,1968,9704
6056,0,Mastercard,Debit,YES,1,9061.0,2020,No,02,2020,02,2020,1969,1142
6057,1,Mastercard,Debit,YES,2,10964.0,2013,No,08,2023,08,2013,1969,3856
6058,2,Amex,Credit,YES,2,6900.0,2020,No,07,2021,02,2020,1969,5690
6059,0,Mastercard,Debit,YES,1,26107.0,2020,No,06,2023,01,2020,1970,1383
6060,1,Visa,Debit (Prepaid),YES,1,76.0,2020,No,01,2020,01,2020,1970,4633
6061,2,Mastercard,Debit,YES,2,19613.0,2020,No,05,2020,02,2020,1970,7185
6062,3,Visa,Debit,YES,1,17569.0,2020,No,10,2021,01,2020,1970,3939
6063,0,Visa,Debit,YES,2,10099.0,2020,No,10,2021,02,2020,1971,7236
6064,0,Amex,Credit,YES,1,15200.0,2017,No,05,2020,08,2005,1972,3944
6065,1,Mastercard,Debit,YES,1,13844.0,2011,No,03,2023,07,2003,1972,0942
6066,0,Mastercard,Debit,YES,1,18748.0,2020,No,04,2023,02,2020,1973,4183
6067,1,Mastercard,Debit,YES,2,13733.0,2020,No,10,2020,02,2020,1973,7191
6068,2,Mastercard,Debit,YES,2,20623.0,2020,No,12,2021,02,2020,1973,2442
6069,0,Mastercard,Debit (Prepaid),YES,2,39.0,2020,No,07,2023,01,2020,1974,3429
6070,0,Mastercard,Debit,YES,1,12759.0,2011,No,01,2019,09,2011,1975,0709
6071,1,Mastercard,Debit,NO,1,19554.0,2007,No,12,2022,11,2004,1975,7779
6072,0,Mastercard,Debit,NO,2,21274.0,2009,No,04,2023,01,2008,1976,7682
6073,1,Visa,Debit (Prepaid),YES,1,25.0,2013,No,08,2022,06,2006,1976,6354
6074,2,Mastercard,Debit,YES,2,12868.0,2012,No,01,2023,04,2005,1976,0254
6075,0,Visa,Debit (Prepaid),YES,1,80.0,2018,No,01,2020,02,2018,1977,5993
6076,1,Mastercard,Debit,YES,2,18244.0,2013,No,01,2023,09,2013,1977,7798
6077,2,Mastercard,Debit,YES,2,11402.0,2015,No,06,2024,04,2015,1977,7940
6078,0,Mastercard,Credit,YES,1,7200.0,2013,No,06,2020,06,2013,1978,3632
6079,1,Mastercard,Debit,YES,1,22975.0,2014,No,07,2021,06,2014,1978,9970
6080,0,Visa,Debit,YES,2,5579.0,2010,No,10,2022,04,2005,1979,7248
6081,0,Visa,Debit,NO,1,56039.0,2018,No,10,2022,04,2018,1980,0409
6082,1,Mastercard,Debit,YES,1,28861.0,2014,No,12,2023,04,2014,1980,0015
6083,2,Mastercard,Debit (Prepaid),YES,1,66.0,2009,No,09,2021,10,2009,1980,8120
6084,3,Mastercard,Credit,NO,2,22900.0,2010,No,09,2022,09,2009,1980,0707
6085,0,Mastercard,Credit,YES,1,8500.0,2020,No,11,2023,02,2020,1981,7185
6086,1,Mastercard,Credit,NO,1,3800.0,2007,No,02,2022,04,2007,1981,2180
6087,0,Mastercard,Debit,YES,2,9789.0,2009,No,06,2023,01,2008,1982,6684
6088,1,Amex,Credit,YES,2,10800.0,2012,No,03,2018,12,2012,1982,8537
6089,0,Visa,Credit,YES,1,15100.0,2020,No,07,2021,02,2020,1983,5527
6090,1,Discover,Credit,YES,1,15700.0,2011,No,04,2020,02,2009,1983,5422
6091,2,Visa,Debit,YES,2,7320.0,2015,No,05,2015,06,2006,1983,5931
6092,3,Amex,Credit,NO,2,5600.0,2017,No,06,2018,07,2017,1983,4142
6093,4,Mastercard,Debit,YES,2,12762.0,2010,No,06,2021,07,2003,1983,8636
