transaction_id,card_id,merchant_id,year,month,day,time,amount,use_chip,errors,is_fraud
162733,6007,39906,2011,7,27,12:09,122.49,Swipe Transaction,No Error,No
162734,4359,5912,2013,8,7,10:28,13.3,Swipe Transaction,No Error,No
162735,216,11873,2015,2,27,21:38,18.02,Chip Transaction,No Error,No
162736,714,19171,2019,8,18,07:07,4.56,Chip Transaction,No Error,No
162737,5448,23366,2013,5,22,07:19,60.38,Swipe Transaction,No Error,No
162738,1454,1653,2016,7,12,17:05,112.07,Chip Transaction,No Error,No
162739,5315,29562,2013,5,19,08:24,74.58,Swipe Transaction,No Error,No
162740,5107,10339,2018,10,11,11:12,70.69,Chip Transaction,No Error,No
162741,4680,354,2013,9,27,10:00,156.7,Online Transaction,No Error,Yes
162742,6007,2653,2013,11,9,12:47,26.87,Online Transaction,Bad Card Number,Yes
162743,4977,9377,2006,12,14,07:23,0.85,Swipe Transaction,No Error,No
162744,2885,2097,2018,3,27,16:41,-75.0,Chip Transaction,No Error,No
162745,4330,534,2010,5,28,09:16,259.0,Online Transaction,No Error,Yes
162746,5284,19412,2015,9,4,13:01,23.06,Chip Transaction,No Error,No
162747,4243,37817,2015,5,18,07:39,6.96,Chip Transaction,No Error,No
162748,2649,2785,2017,10,5,21:11,61.0,Swipe Transaction,No Error,No
162749,937,14768,2008,6,13,20:55,13.0,Swipe Transaction,No Error,No
162750,4841,2021,2009,2,10,06:56,7.78,Swipe Transaction,No Error,No
162751,5177,2273,2017,6,21,13:35,73.41,Chip Transaction,No Error,No
162752,2581,6296,2009,9,22,11:07,67.89,Swipe Transaction,No Error,No
162753,3311,826,2012,5,8,13:24,96.0,Swipe Transaction,Insufficient Balance,No
162754,2665,39907,2006,12,22,20:36,42.04,Swipe Transaction,No Error,No
162755,450,5171,2010,10,7,21:12,20.0,Swipe Transaction,No Error,No
162756,4365,49,2002,8,5,16:57,18.62,Online Transaction,No Error,No
162757,2507,578,2010,9,7,08:10,162.98,Online Transaction,No Error,Yes
162758,2506,39908,2014,11,5,13:49,80.31,Swipe Transaction,No Error,No
162759,1945,14229,2013,1,28,21:56,82.79,Swipe Transaction,No Error,No
162760,101,12790,2007,6,29,18:43,49.63,Swipe Transaction,No Error,No
162761,972,3237,2010,6,25,14:05,1.52,Swipe Transaction,No Error,No
162762,1023,9639,2009,9,13,06:23,47.73,Swipe Transaction,No Error,No
162763,4266,205,1996,8,14,15:13,30.44,Swipe Transaction,No Error,No
162764,1531,871,2019,3,24,16:40,40.43,Chip Transaction,No Error,No
162765,6008,11474,2012,11,9,08:36,57.44,Swipe Transaction,No Error,No
162766,5646,771,2015,6,24,18:59,2.43,Chip Transaction,No Error,No
162767,1511,16734,2009,2,24,20:15,10.99,Swipe Transaction,No Error,No
162768,4096,39909,2007,10,8,15:03,46.93,Swipe Transaction,No Error,No
162769,1296,39910,2019,5,30,11:17,151.1,Chip Transaction,No Error,No
162770,1425,39911,2019,9,19,12:40,3.14,Chip Transaction,No Error,No
162771,4717,8899,2003,7,5,15:26,21.61,Online Transaction,No Error,No
162772,3728,4483,2013,11,1,09:07,45.19,Swipe Transaction,No Error,No
162773,5602,3567,2006,1,18,14:12,148.15,Swipe Transaction,No Error,Yes
162774,2326,39115,2002,5,5,10:11,166.64,Swipe Transaction,No Error,No
162775,5832,1159,2007,9,28,10:02,30.96,Online Transaction,No Error,Yes
162776,2196,1726,2008,7,21,14:26,13.67,Online Transaction,No Error,Yes
162777,2721,73,2006,1,12,07:53,20.57,Online Transaction,No Error,No
162778,3196,15238,2015,9,1,18:07,13.92,Chip Transaction,No Error,No
162779,952,29557,2010,8,29,15:00,9.34,Swipe Transaction,No Error,No
162780,1440,4460,2010,8,18,08:01,31.75,Swipe Transaction,No Error,No
162781,3351,39912,1998,9,7,17:29,7.42,Swipe Transaction,No Error,Yes
162782,5007,20823,2019,10,30,09:16,30.22,Chip Transaction,No Error,No
162783,1240,39913,2010,3,11,10:58,12.44,Swipe Transaction,No Error,No
162784,4537,7036,2012,6,27,12:44,7.97,Swipe Transaction,No Error,No
162785,256,15,2002,1,23,12:34,68.67,Online Transaction,No Error,No
162786,925,18800,2006,11,16,12:51,17.37,Swipe Transaction,No Error,No
162787,1571,21657,2011,2,4,21:53,3.37,Swipe Transaction,No Error,No
162788,5682,197,2007,4,6,20:07,57.0,Swipe Transaction,No Error,No
162789,1415,49,2009,11,22,09:31,41.46,Online Transaction,No Error,No
162790,2118,2114,2018,12,6,15:10,44.58,Chip Transaction,No Error,Yes
162791,4823,48,2016,6,19,12:16,43.88,Online Transaction,No Error,No
162792,3238,27710,2017,8,21,14:38,5.33,Chip Transaction,No Error,No
162793,3440,2534,2002,5,2,06:54,-72.0,Swipe Transaction,No Error,No
162794,33,705,2018,7,15,15:42,39.52,Swipe Transaction,No Error,No
162795,5039,15501,2012,10,10,07:37,-86.0,Swipe Transaction,No Error,No
162796,3807,12994,2007,4,11,16:40,38.85,Swipe Transaction,No Error,No
162797,3424,16105,2009,11,7,10:38,7.71,Swipe Transaction,No Error,No
162798,1746,2474,2017,6,5,08:48,47.53,Swipe Transaction,No Error,No
162799,2212,22683,2011,11,14,13:40,21.1,Swipe Transaction,No Error,No
162800,5084,19709,2014,9,2,08:10,2.92,Swipe Transaction,No Error,No
162801,6104,2757,2011,5,3,13:10,13.74,Swipe Transaction,No Error,No
162802,5433,39914,2015,1,24,18:51,23.06,Chip Transaction,No Error,No
162803,3526,9393,2013,2,11,10:19,146.88,Swipe Transaction,No Error,No
162804,2644,20228,2009,1,27,08:44,12.35,Swipe Transaction,No Error,No
162805,1001,1078,2010,10,17,20:26,72.79,Swipe Transaction,Insufficient Balance,No
162806,1471,19686,2003,12,19,13:11,47.54,Swipe Transaction,No Error,No
162807,2359,33710,2011,5,10,06:22,1.14,Swipe Transaction,No Error,No
162808,3445,20627,2018,11,7,06:53,14.51,Chip Transaction,No Error,No
162809,1397,33516,2012,10,20,13:53,8.87,Swipe Transaction,No Error,No
162810,3399,23389,2011,10,20,16:46,-53.0,Swipe Transaction,No Error,No
162811,4377,10899,2015,5,1,21:16,7.52,Chip Transaction,No Error,No
162812,2133,4418,2015,2,27,06:43,34.17,Chip Transaction,No Error,No
162813,3129,31180,2019,8,31,18:57,74.43,Chip Transaction,No Error,No
162814,4303,39915,2008,10,22,12:47,313.88,Swipe Transaction,No Error,Yes
162815,4787,8749,2006,3,21,09:42,83.88,Swipe Transaction,No Error,No
162816,145,15815,2013,11,5,02:06,26.57,Swipe Transaction,No Error,No
162817,2581,3675,2009,1,18,21:29,20.0,Swipe Transaction,No Error,No
162818,1688,1864,2016,1,31,15:30,241.46,Online Transaction,No Error,Yes
162819,3667,18899,2011,12,24,13:26,6.08,Swipe Transaction,No Error,No
162820,4181,11113,2006,4,1,13:09,58.0,Swipe Transaction,No Error,No
162821,1252,1407,1996,10,7,14:13,43.97,Swipe Transaction,No Error,No
162822,5075,2583,2010,1,10,09:34,14.36,Swipe Transaction,No Error,No
162823,3999,19390,2011,9,25,06:03,5.24,Swipe Transaction,No Error,No
162824,272,7024,2012,12,6,08:29,47.79,Swipe Transaction,No Error,No
162825,955,15816,2019,9,26,09:01,5.45,Chip Transaction,No Error,No
162826,3836,979,2012,11,30,10:02,18.74,Swipe Transaction,No Error,No
162827,4752,4186,2009,1,1,18:05,14.33,Swipe Transaction,No Error,No
162828,2531,354,2008,7,20,13:18,219.96,Online Transaction,No Error,Yes
162829,1966,42,2016,6,27,14:53,18.79,Online Transaction,No Error,No
162830,1227,12461,2013,1,27,08:56,3.35,Swipe Transaction,No Error,No
162831,4441,15,2005,10,27,18:17,71.1,Online Transaction,No Error,No
162832,5342,26514,2008,10,4,17:46,12.98,Swipe Transaction,No Error,No
162833,330,379,2016,6,11,12:41,72.0,Chip Transaction,No Error,No
162834,4031,39916,2004,5,10,09:44,52.57,Swipe Transaction,No Error,No
162835,3601,39917,2010,9,20,21:08,49.09,Swipe Transaction,No Error,No
162836,999,39918,2018,5,21,14:47,91.91,Chip Transaction,Insufficient Balance,No
162837,3772,14788,2016,5,8,10:30,71.47,Chip Transaction,No Error,No
162838,4602,39919,2002,12,11,01:38,2.52,Swipe Transaction,No Error,Yes
162839,2954,7230,2009,3,21,15:02,60.55,Swipe Transaction,No Error,No
162840,5071,700,2013,12,29,23:34,1.75,Swipe Transaction,No Error,No
162841,5089,6157,2014,6,14,09:31,24.69,Swipe Transaction,No Error,No
162842,5213,534,2004,7,2,10:31,319.0,Online Transaction,Bad Card Number,Yes
162843,4230,39920,2011,8,6,19:08,63.31,Swipe Transaction,No Error,No
162844,3838,639,2017,7,3,07:35,59.29,Chip Transaction,No Error,No
162845,4049,6319,1998,5,27,07:22,77.12,Swipe Transaction,No Error,No
162846,4620,26064,2014,3,19,10:49,8.76,Swipe Transaction,No Error,No
162847,5955,1888,2013,2,13,02:41,44.42,Swipe Transaction,No Error,No
162848,1637,1159,2016,1,2,15:18,17.94,Online Transaction,No Error,Yes
162849,443,279,2008,12,21,13:54,0.5,Swipe Transaction,No Error,No
162850,20,4340,2016,6,10,15:24,87.78,Chip Transaction,No Error,No
162851,5084,1519,2016,4,17,11:09,57.0,Online Transaction,No Error,Yes
162852,2324,23893,2015,12,13,07:55,3.79,Chip Transaction,No Error,No
162853,982,39921,2010,5,25,17:17,145.83,Swipe Transaction,No Error,No
162854,1209,22129,2010,11,9,12:39,51.03,Swipe Transaction,No Error,No
162855,6040,583,2008,3,15,15:27,120.0,Swipe Transaction,Insufficient Balance,No
162856,984,39922,2010,3,8,14:56,8.38,Swipe Transaction,No Error,No
162857,4727,10907,2013,12,6,07:23,6.8,Swipe Transaction,No Error,No
162858,5248,6340,2008,1,4,12:19,3.42,Swipe Transaction,No Error,No
162859,1485,39923,2013,6,20,12:48,78.0,Swipe Transaction,No Error,No
162860,3166,39924,2014,10,13,22:39,26.78,Swipe Transaction,No Error,No
162861,2271,48,2009,12,16,11:05,172.4,Online Transaction,No Error,No
162862,5419,499,2009,12,19,14:09,50.0,Swipe Transaction,No Error,No
162863,4077,13565,2018,3,2,17:18,119.53,Chip Transaction,No Error,Yes
162864,5893,9345,2010,4,23,12:45,30.65,Swipe Transaction,No Error,No
162865,1240,469,2006,3,7,11:41,100.0,Swipe Transaction,No Error,No
162866,1112,39925,2020,2,18,18:03,-55.0,Chip Transaction,No Error,No
162867,5579,39926,2011,5,8,14:16,30.55,Swipe Transaction,No Error,No
162868,3146,843,2006,7,4,10:15,88.39,Swipe Transaction,No Error,No
162869,888,26014,2011,1,19,12:28,40.11,Swipe Transaction,No Error,No
162870,2396,31160,2012,3,14,09:33,3.74,Swipe Transaction,No Error,No
162871,3667,7464,2002,11,20,16:39,44.87,Swipe Transaction,No Error,No
162872,452,233,2013,12,14,12:22,133.47,Swipe Transaction,No Error,Yes
162873,5883,22031,2010,11,25,07:18,15.45,Swipe Transaction,No Error,No
162874,606,15,2014,5,2,08:02,30.18,Online Transaction,No Error,No
162875,5899,545,2012,7,3,01:10,113.56,Online Transaction,No Error,No
162876,3774,19941,2010,2,26,21:46,60.0,Swipe Transaction,No Error,No
162877,3593,289,2016,10,13,13:31,154.0,Online Transaction,No Error,Yes
162878,4976,9377,2010,8,19,06:30,1.3,Swipe Transaction,No Error,No
162879,4001,1671,2012,4,7,08:54,94.0,Swipe Transaction,No Error,No
162880,2436,2134,2017,2,6,22:17,82.17,Chip Transaction,No Error,No
162881,4698,25391,2011,9,18,06:46,273.93,Swipe Transaction,No Error,No
162882,5161,8395,2018,8,29,16:21,107.2,Swipe Transaction,No Error,No
162883,1523,34978,2018,12,4,19:45,68.51,Chip Transaction,No Error,No
162884,5388,1129,2015,12,26,13:34,27.7,Online Transaction,Bad Card Number,Yes
162885,2962,42,2005,1,24,16:09,28.24,Online Transaction,No Error,No
162886,5216,15,2020,2,8,16:57,16.84,Online Transaction,No Error,No
162887,4751,2392,2009,7,30,13:41,27.05,Swipe Transaction,No Error,No
162888,4799,16622,2015,11,13,07:01,96.93,Chip Transaction,No Error,No
162889,5416,1923,2015,10,26,15:15,88.98,Online Transaction,No Error,Yes
162890,5235,25849,2006,3,23,12:00,16.75,Swipe Transaction,No Error,No
162891,4489,8897,2007,8,11,15:06,91.61,Swipe Transaction,No Error,No
162892,1717,13225,2007,12,16,15:06,14.14,Swipe Transaction,No Error,No
162893,352,36029,2016,2,28,22:16,8.25,Swipe Transaction,No Error,No
162894,1784,39927,2008,11,19,09:38,41.38,Swipe Transaction,No Error,Yes
162895,1478,18932,2010,3,4,15:56,40.32,Swipe Transaction,No Error,No
162896,3998,39928,2017,7,16,16:32,50.14,Chip Transaction,No Error,No
162897,1197,42,2017,12,7,12:36,14.17,Online Transaction,No Error,No
162898,1794,1283,2016,10,13,07:10,48.17,Online Transaction,No Error,No
162899,33,12967,2014,1,13,12:06,12.29,Swipe Transaction,No Error,No
162900,2208,39929,2005,11,14,09:49,22.93,Swipe Transaction,No Error,No
162901,4228,2216,2003,10,22,08:28,18.04,Online Transaction,No Error,No
162902,187,39930,2017,5,4,19:41,66.95,Chip Transaction,No Error,No
162903,1520,25246,2016,11,23,22:35,100.0,Chip Transaction,No Error,No
162904,1525,39931,2006,3,22,21:07,32.19,Swipe Transaction,No Error,No
162905,3740,475,2019,2,22,22:41,27.05,Chip Transaction,No Error,No
162906,3408,2022,2009,1,15,18:46,50.41,Swipe Transaction,No Error,No
162907,1474,5732,2000,12,19,07:14,91.0,Swipe Transaction,No Error,No
162908,4824,118,2005,10,3,01:52,8.74,Online Transaction,No Error,No
162909,1983,10045,2012,2,23,07:19,2.7,Swipe Transaction,No Error,No
162910,5043,1497,2007,7,1,07:42,7.19,Swipe Transaction,No Error,No
162911,1583,39932,2006,7,8,12:41,43.67,Swipe Transaction,No Error,No
162912,3435,18010,2020,1,9,10:02,146.43,Swipe Transaction,No Error,No
162913,3,4148,2017,10,25,07:14,130.91,Chip Transaction,Bad PIN,No
162914,3376,42,2011,11,11,07:55,20.96,Online Transaction,No Error,No
162915,1016,584,2013,10,5,17:51,-93.0,Swipe Transaction,No Error,No
162916,5224,20966,2010,10,14,01:53,45.3,Swipe Transaction,No Error,No
162917,5655,185,2009,2,4,07:59,2.48,Swipe Transaction,No Error,No
162918,1000,14547,2010,7,7,14:01,91.21,Swipe Transaction,Insufficient Balance,No
162919,4053,39933,2010,11,11,08:21,79.85,Swipe Transaction,No Error,No
162920,2467,39934,2005,11,2,10:28,107.92,Swipe Transaction,No Error,Yes
162921,2115,15,2013,9,11,08:32,32.66,Online Transaction,No Error,No
162922,1323,2071,2015,6,8,07:31,15.16,Chip Transaction,No Error,No
162923,5822,3372,2013,11,19,15:34,88.05,Swipe Transaction,No Error,No
162924,3521,39935,2018,10,3,04:04,56.26,Chip Transaction,No Error,No
162925,4489,9723,2007,1,12,01:21,39.5,Swipe Transaction,Insufficient Balance,No
162926,5945,4246,2005,5,13,23:21,28.27,Swipe Transaction,No Error,No
162927,2960,1061,2011,3,3,13:12,-92.0,Swipe Transaction,No Error,No
162928,5329,23658,2009,6,4,08:10,9.39,Swipe Transaction,No Error,No
162929,4255,133,2013,3,26,01:35,2.49,Swipe Transaction,No Error,No
162930,719,2704,2018,3,19,23:54,2.83,Chip Transaction,No Error,No
162931,1103,1159,2009,2,25,11:28,160.63,Online Transaction,No Error,Yes
162932,3463,2900,2008,5,6,09:31,2.69,Swipe Transaction,No Error,No
162933,5956,169,2015,7,19,21:39,182.75,Chip Transaction,No Error,No
162934,849,5786,2008,12,22,07:12,-60.0,Swipe Transaction,No Error,No
162935,3086,11143,2015,8,23,12:51,6.95,Swipe Transaction,No Error,No
162936,882,39936,2008,8,14,22:21,24.18,Swipe Transaction,No Error,No
162937,2139,22783,2014,9,3,10:24,5.39,Swipe Transaction,No Error,No
162938,1214,24331,2010,2,16,08:00,4.65,Swipe Transaction,No Error,No
162939,3787,22538,2014,3,12,21:36,23.3,Swipe Transaction,No Error,No
162940,1893,48,2014,11,29,11:09,110.61,Online Transaction,No Error,No
162941,2087,11896,2018,3,3,09:50,-83.0,Swipe Transaction,No Error,No
162942,191,2153,2016,7,10,07:34,-85.0,Chip Transaction,No Error,No
162943,4353,4961,2008,8,8,10:14,1.62,Swipe Transaction,No Error,No
162944,743,84,2017,2,1,15:01,59.49,Online Transaction,No Error,No
162945,1057,248,2015,8,30,17:28,127.77,Online Transaction,No Error,Yes
162946,686,1566,2008,11,1,09:13,13.7,Swipe Transaction,No Error,No
162947,22,38314,2008,4,25,07:25,136.77,Swipe Transaction,No Error,No
162948,124,21972,2019,6,22,15:34,1158.81,Chip Transaction,No Error,No
162949,2717,5881,2003,10,13,17:36,60.37,Swipe Transaction,No Error,No
162950,3126,2772,2007,11,1,12:19,7.76,Swipe Transaction,No Error,No
162951,5656,2216,2013,4,21,21:02,32.04,Online Transaction,No Error,No
162952,635,1459,2013,5,31,05:07,54.6,Swipe Transaction,Insufficient Balance,No
162953,5604,38240,2019,1,4,07:02,2.11,Chip Transaction,No Error,No
162954,2370,37625,2011,10,17,06:58,1.89,Swipe Transaction,No Error,No
162955,295,39937,2012,4,4,20:59,68.27,Swipe Transaction,No Error,No
162956,2291,84,2018,11,30,17:53,24.46,Online Transaction,No Error,No
162957,1750,48,2015,7,20,18:57,42.06,Online Transaction,No Error,No
162958,2427,39938,2005,7,28,22:01,7.23,Swipe Transaction,No Error,No
162959,689,3753,2014,4,6,10:09,79.0,Swipe Transaction,No Error,No
162960,5818,2119,2011,2,17,08:20,444.0,Swipe Transaction,No Error,No
162961,2470,14250,2015,5,11,13:51,-59.0,Chip Transaction,No Error,No
162962,2410,39939,2005,5,17,08:06,185.74,Swipe Transaction,No Error,No
162963,2737,10513,2012,5,23,11:40,29.07,Swipe Transaction,No Error,No
162964,5224,1910,2013,10,4,07:11,114.3,Online Transaction,No Error,Yes
162965,3089,702,2018,10,20,12:18,30.82,Chip Transaction,No Error,No
162966,4429,3805,2011,5,6,08:07,78.0,Swipe Transaction,No Error,No
162967,1591,39940,2010,9,19,12:06,46.02,Swipe Transaction,No Error,No
162968,3774,39941,2018,2,12,12:09,38.73,Chip Transaction,No Error,No
162969,3500,9048,2019,2,22,17:49,12.85,Swipe Transaction,No Error,No
162970,5465,7346,2006,3,23,16:47,30.18,Swipe Transaction,No Error,No
162971,1194,393,2019,4,6,15:30,-92.0,Chip Transaction,No Error,No
162972,2104,30919,2016,1,14,19:42,37.82,Swipe Transaction,Insufficient Balance,No
162973,4787,4317,1994,12,12,17:08,14.83,Swipe Transaction,No Error,No
162974,1242,4632,2012,7,11,09:58,25.22,Swipe Transaction,No Error,No
162975,2531,1748,2003,7,4,10:43,19.4,Swipe Transaction,No Error,No
162976,4596,721,2002,3,8,06:04,1.45,Swipe Transaction,No Error,No
162977,3881,16570,2013,6,2,07:09,1.42,Swipe Transaction,No Error,No
162978,2212,2066,2011,11,23,06:41,13.24,Swipe Transaction,No Error,No
162979,4200,33899,2005,10,4,13:57,36.97,Swipe Transaction,No Error,No
162980,5635,19025,2019,12,5,11:40,13.41,Chip Transaction,No Error,No
162981,4719,607,2014,3,3,13:52,3.5,Swipe Transaction,No Error,No
162982,2296,42,2017,7,21,13:26,33.52,Online Transaction,No Error,No
162983,3943,3275,2010,10,17,07:43,445.62,Online Transaction,No Error,Yes
162984,1794,39942,2008,2,9,20:55,49.8,Swipe Transaction,No Error,No
162985,4388,26491,2013,12,9,16:56,-69.0,Swipe Transaction,No Error,No
162986,4263,2892,2018,9,13,14:33,3.66,Chip Transaction,No Error,Yes
162987,4440,8804,2004,11,12,17:27,24.09,Swipe Transaction,No Error,No
162988,5693,13592,2014,12,30,13:22,82.35,Swipe Transaction,No Error,No
162989,362,12800,2015,10,5,06:11,4.12,Chip Transaction,No Error,No
162990,4336,2256,2016,2,2,10:05,0.64,Chip Transaction,No Error,No
162991,2868,17034,2011,12,25,11:44,13.51,Swipe Transaction,No Error,No
162992,1307,328,2015,5,1,09:04,36.98,Swipe Transaction,No Error,No
162993,2428,1014,2010,1,19,05:02,100.0,Swipe Transaction,No Error,No
162994,425,3081,2020,1,29,06:01,0.92,Chip Transaction,No Error,No
162995,901,10631,2008,8,28,12:18,22.86,Swipe Transaction,No Error,No
162996,5822,7589,2004,11,24,14:12,80.0,Swipe Transaction,No Error,No
162997,4774,8008,2017,12,11,14:44,6.79,Chip Transaction,No Error,No
162998,5878,38619,2019,1,1,06:34,103.27,Chip Transaction,No Error,No
162999,4365,1860,2010,3,2,02:56,-202.0,Online Transaction,No Error,Yes
163000,1038,9728,2013,7,2,12:13,70.62,Swipe Transaction,No Error,No
163001,4459,2400,2012,6,24,08:05,70.77,Swipe Transaction,No Error,No
163002,2811,39943,2010,9,25,11:27,124.32,Swipe Transaction,No Error,No
163003,4032,11498,2009,8,2,08:14,4.54,Swipe Transaction,No Error,No
163004,3080,2484,2003,9,23,16:02,-67.0,Swipe Transaction,No Error,No
163005,3017,2722,2010,3,21,07:52,95.7,Online Transaction,No Error,Yes
163006,3445,84,2006,12,12,21:09,49.83,Online Transaction,No Error,No
163007,693,8338,2012,6,18,10:35,60.0,Swipe Transaction,No Error,No
163008,4315,39944,2015,8,9,13:07,26.08,Swipe Transaction,No Error,Yes
163009,1504,42,2010,1,29,03:25,35.65,Online Transaction,No Error,Yes
163010,4294,1205,2010,3,18,11:09,80.0,Swipe Transaction,No Error,No
163011,4462,20339,2016,6,10,12:54,5.81,Chip Transaction,No Error,No
163012,1069,17749,2015,9,15,17:43,2.8,Swipe Transaction,No Error,No
163013,5055,1835,2020,1,5,19:18,1.31,Chip Transaction,No Error,No
163014,5277,6259,2017,2,28,08:36,14.38,Chip Transaction,No Error,No
163015,5209,3829,2012,12,26,20:52,2.54,Swipe Transaction,No Error,No
163016,3445,34119,2002,12,31,12:44,11.62,Swipe Transaction,No Error,No
163017,4751,14291,2008,7,31,07:27,190.97,Swipe Transaction,No Error,Yes
163018,4098,1327,2016,11,23,07:49,84.0,Chip Transaction,No Error,No
163019,3187,3574,2015,4,26,12:35,593.94,Online Transaction,No Error,Yes
163020,2482,39945,2015,9,15,16:30,114.91,Chip Transaction,Bad PIN,Yes
163021,3483,373,2010,3,19,07:17,14.48,Online Transaction,No Error,Yes
